-2.0613,-1.1893,151.73
-2.0858,-1.1635,151.73
-2.0927,-1.1578,151.74
-2.0694,-1.1499,151.73
-2.0647,-1.1784,151.73
-2.0879,-1.1729,151.73
-2.0703,-1.1902,151.74
-2.0681,-1.1693,151.72
-2.0652,-1.1966,151.74
-2.0586,-1.2055,151.71
-2.07,-1.171,151.7
-2.0744,-1.2037,151.7
-2.0661,-1.1627,151.72
-2.0732,-1.1759,151.73
-2.0448,-1.1988,151.73
-2.0722,-1.1916,151.73
-2.0706,-1.1736,151.73
-2.0378,-1.2048,151.75
-2.0599,-1.1981,151.73
-2.073,-1.1812,151.73
-2.0761,-1.1502,151.73
-2.0893,-1.1632,151.74
-2.0749,-1.2076,151.7
-2.0765,-1.1871,151.73
-2.0738,-1.168,151.73
-2.0808,-1.1482,151.73
-2.0745,-1.192,151.74
-2.0897,-1.1481,151.74
-2.0951,-1.1839,151.7
-2.0835,-1.1791,151.73
-2.0816,-1.1543,151.74
-2.0841,-1.1588,151.73
-2.0839,-1.1476,151.72
-2.0719,-1.1774,151.74
-2.0679,-1.1625,151.73
-2.0681,-1.1632,151.74
-2.0715,-1.1801,151.72
-2.0601,-1.1729,151.73
-2.0757,-1.1893,151.74
-2.059,-1.1715,151.72
-2.0779,-1.1689,151.72
-2.068,-1.1924,151.74
-2.0602,-1.1928,151.74
-2.0749,-1.1652,151.72
-2.0808,-1.1708,151.72
-2.0722,-1.1916,151.75
-2.0923,-1.1399,151.73
-2.0684,-1.195,151.7
-2.0883,-1.1621,151.74
-2.0877,-1.1789,151.74
-2.0665,-1.1939,151.73
-2.0735,-1.1662,151.73
-2.0775,-1.1823,151.74
-2.0566,-1.1885,151.73
-2.0726,-1.1598,151.73
-2.0663,-1.1585,151.73
-2.0813,-1.1509,151.74
-2.0574,-1.1704,151.73
-2.058,-1.1894,151.72
-2.0647,-1.1718,151.72
-2.0701,-1.1818,151.75
-2.061,-1.2222,151.7
-2.0624,-1.2007,151.75
-2.0749,-1.175,151.73
-2.0882,-1.1528,151.74
-2.0742,-1.1707,151.74
-2.0509,-1.2202,151.69
-2.052,-1.1913,151.73
-2.0752,-1.1881,151.75
-2.0764,-1.176,151.73
-2.0578,-1.1899,151.74
-2.0635,-1.1815,151.73
-2.0622,-1.1843,151.73
-2.0492,-1.1769,151.72
-2.0675,-1.1779,151.73
-2.0833,-1.1788,151.73
-2.0703,-1.1725,151.73
-2.0724,-1.1738,151.73
-2.0798,-1.1661,151.74
-2.0685,-1.2118,151.74
-2.0899,-1.1433,151.74
-2.0635,-1.1616,151.73
-2.0781,-1.155,151.72
-2.0638,-1.1799,151.74
-2.0519,-1.1896,151.74
-2.0759,-1.1831,151.74
-2.0763,-1.1883,151.71
-2.082,-1.1575,151.73
-2.0658,-1.2041,151.74
-2.0724,-1.1868,151.73
-2.0774,-1.1725,151.74
-2.056,-1.1788,151.73
-2.0657,-1.1639,151.75
-2.0615,-1.1862,151.74
-2.0724,-1.177,151.73
-2.0649,-1.2022,151.74
-2.0708,-1.1627,151.73
-2.0695,-1.1723,151.73
-2.0641,-1.1942,151.7
-2.0684,-1.1954,151.75
-2.0699,-1.1866,151.73
-2.0703,-1.1569,151.73
-2.0903,-1.1819,151.74
-2.0823,-1.149,151.74
-2.0448,-1.1972,151.74
-2.0554,-1.1918,151.73
-2.0483,-1.2087,151.7
-2.075,-1.1622,151.72
-2.0635,-1.1501,151.72
-2.0568,-1.1837,151.72
-2.0867,-1.1796,151.74
-2.0778,-1.1891,151.73
-2.0506,-1.1842,151.73
-2.0567,-1.2097,151.74
-2.0872,-1.1664,151.73
-2.0779,-1.1646,151.73
-2.0746,-1.1798,151.74
-2.0458,-1.2037,151.73
-2.06,-1.1673,151.73
-2.058,-1.1682,151.73
-2.0666,-1.1697,151.72
-2.0793,-1.1595,151.74
-2.0538,-1.1832,151.74
-2.0567,-1.1837,151.72
-2.0673,-1.2166,151.7
-2.0903,-1.1602,151.73
-2.0864,-1.1791,151.72
-2.0617,-1.1726,151.73
-2.0575,-1.1984,151.74
-2.0778,-1.1822,151.74
-2.0622,-1.1796,151.74
-2.0862,-1.1585,151.73
-2.0931,-1.1612,151.72
-2.0767,-1.2005,151.75
-2.083,-1.1372,151.71
-2.0747,-1.1612,151.74
-2.0717,-1.1787,151.72
-2.0846,-1.163,151.73
-2.0865,-1.1614,151.73
-2.0572,-1.2018,151.74
-2.0769,-1.1638,151.74
-2.0818,-1.1586,151.73
-2.0527,-1.1966,151.73
-2.0709,-1.1843,151.73
-2.0809,-1.1703,151.73
-2.0812,-1.1841,151.74
-2.074,-1.2155,151.75
-2.0491,-1.2163,151.7
-2.07,-1.1807,151.74
-2.0731,-1.1834,151.74
-2.0608,-1.173,151.72
-2.0615,-1.169,151.72
-2.0838,-1.152,151.72
-2.0859,-1.1764,151.74
-2.0714,-1.1815,151.74
-2.0804,-1.1778,151.74
-2.0739,-1.1805,151.73
-2.0616,-1.1912,151.73
-2.0497,-1.1997,151.72
-2.0658,-1.1953,151.74
-2.0766,-1.1899,151.74
-2.0687,-1.1919,151.75
-2.072,-1.1896,151.72
-2.0759,-1.1591,151.74
-2.0616,-1.1662,151.73
-2.0733,-1.1924,151.74
-2.0699,-1.1778,151.73
-2.069,-1.1689,151.73
-2.0684,-1.2002,151.73
-2.0634,-1.1868,151.73
-2.0733,-1.1697,151.73
-2.0615,-1.1805,151.73
-2.0683,-1.184,151.73
-2.0743,-1.1747,151.73
-2.0571,-1.1833,151.73
-2.0629,-1.1745,151.74
-2.0665,-1.1664,151.74
-2.0578,-1.2085,151.69
-2.072,-1.188,151.74
-2.0589,-1.2043,151.73
-2.0915,-1.1797,151.74
-2.0747,-1.1682,151.73
-2.071,-1.1598,151.74
-2.0446,-1.1967,151.74
-2.076,-1.1776,151.75
-2.0776,-1.1888,151.74
-2.0566,-1.1713,151.72
-2.0793,-1.1509,151.73
-2.0741,-1.1974,151.73
-2.05,-1.2133,151.72
