53.373,93.573,550.82
53.385,93.564,550.82
53.371,93.569,550.81
53.373,93.567,550.81
53.377,93.559,550.82
53.386,93.563,550.82
53.385,93.57,550.82
53.378,93.568,550.82
53.367,93.57,550.83
53.405,93.564,550.83
53.407,93.554,550.83
53.408,93.546,550.82
53.378,93.572,550.81
53.376,93.581,550.82
53.368,93.569,550.82
53.377,93.573,550.81
53.377,93.581,550.82
53.367,93.561,550.81
53.378,93.578,550.82
53.377,93.572,550.81
53.385,93.568,550.82
53.374,93.58,550.81
53.407,93.567,550.83
53.384,93.575,550.81
53.384,93.572,550.81
53.372,93.572,550.82
53.374,93.578,550.82
53.379,93.569,550.82
53.413,93.546,550.82
53.383,93.566,550.82
53.389,93.568,550.82
53.385,93.555,550.82
53.388,93.58,550.81
53.369,93.55,550.81
53.368,93.581,550.81
53.381,93.58,550.83
53.383,93.57,550.82
53.374,93.584,550.82
53.381,93.57,550.82
53.382,93.575,550.82
53.385,93.556,550.82
53.371,93.564,550.82
53.38,93.567,550.81
53.372,93.569,550.81
53.382,93.577,550.81
53.377,93.572,550.81
53.381,93.566,550.81
53.404,93.551,550.82
53.37,93.569,550.81
53.373,93.569,550.81
53.379,93.565,550.81
53.378,93.578,550.82
53.377,93.573,550.82
53.373,93.573,550.82
53.378,93.573,550.81
53.381,93.588,550.82
53.385,93.583,550.81
53.372,93.574,550.81
53.382,93.578,550.82
53.376,93.586,550.82
53.378,93.579,550.82
53.409,93.546,550.83
53.383,93.572,550.82
53.387,93.569,550.81
53.376,93.591,550.81
53.364,93.567,550.8
53.393,93.57,550.83
53.373,93.587,550.83
53.363,93.571,550.81
53.387,93.59,550.81
53.367,93.576,550.82
53.386,93.57,550.82
53.377,93.574,550.82
53.373,93.578,550.83
53.379,93.573,550.82
53.373,93.57,550.81
53.379,93.573,550.83
53.376,93.579,550.82
53.378,93.556,550.81
53.371,93.57,550.82
53.385,93.569,550.81
53.378,93.566,550.82
53.38,93.555,550.82
53.384,93.563,550.83
53.385,93.565,550.83
53.376,93.566,550.82
53.41,93.547,550.82
53.37,93.57,550.81
53.378,93.566,550.82
53.373,93.579,550.82
53.373,93.555,550.81
53.379,93.579,550.81
53.374,93.577,550.82
53.37,93.57,550.83
53.374,93.576,550.81
53.363,93.566,550.81
53.376,93.567,550.81
53.382,93.549,550.82
53.41,93.566,550.83
53.374,93.576,550.81
53.377,93.582,550.82
53.374,93.584,550.82
53.379,93.559,550.81
53.384,93.582,550.81
53.368,93.581,550.82
53.382,93.571,550.81
53.412,93.559,550.82
53.387,93.582,550.82
53.374,93.569,550.81
53.378,93.575,550.82
53.376,93.568,550.81
53.371,93.575,550.81
53.367,93.573,550.82
53.379,93.563,550.82
53.376,93.569,550.81
53.377,93.586,550.82
53.376,93.566,550.81
53.386,93.572,550.82
53.376,93.589,550.81
53.382,93.574,550.82
53.373,93.566,550.82
53.385,93.572,550.82
53.377,93.574,550.81
53.379,93.574,550.82
53.397,93.558,550.82
53.386,93.571,550.82
53.382,93.555,550.81
53.385,93.566,550.83
53.368,93.553,550.82
53.381,93.57,550.83
53.382,93.565,550.82
53.379,93.557,550.82
53.389,93.567,550.81
53.375,93.567,550.82
53.389,93.576,550.82
53.379,93.555,550.81
53.382,93.567,550.81
53.379,93.572,550.82
53.382,93.565,550.82
53.376,93.561,550.83
53.375,93.557,550.82
53.381,93.576,550.82
53.382,93.545,550.83
53.375,93.557,550.83
53.382,93.557,550.82
53.367,93.564,550.82
53.383,93.542,550.81
53.405,93.559,550.83
53.38,93.572,550.82
53.377,93.576,550.82
53.371,93.572,550.82
53.383,93.575,550.82
53.379,93.579,550.81
53.365,93.565,550.81
53.378,93.564,550.82
53.367,93.577,550.81
53.382,93.585,550.81
53.372,93.563,550.82
53.384,93.568,550.82
53.384,93.567,550.82
53.376,93.557,550.82
53.375,93.566,550.82
53.384,93.568,550.81
53.374,93.569,550.81
53.383,93.574,550.82
53.382,93.568,550.83
53.383,93.564,550.81
53.379,93.573,550.82
53.38,93.556,550.83
53.381,93.561,550.82
53.376,93.574,550.82
53.386,93.581,550.83
53.368,93.564,550.81
53.385,93.582,550.82
53.375,93.578,550.82
53.372,93.556,550.82
53.384,93.577,550.82
53.411,93.558,550.82
53.374,93.565,550.81
53.383,93.562,550.82
53.386,93.57,550.81
53.376,93.564,550.81
53.376,93.58,550.83
53.376,93.563,550.83
53.375,93.565,550.82
53.384,93.566,550.82
53.378,93.577,550.83
53.373,93.574,550.81
53.378,93.569,550.81
53.382,93.566,550.82
53.371,93.576,550.82
53.369,93.583,550.82
53.38,93.575,550.82
53.373,93.562,550.81
53.376,93.58,550.82
53.365,93.575,550.82
53.385,93.57,550.81
53.372,93.578,550.81
53.376,93.579,550.82
53.382,93.566,550.82
53.381,93.581,550.82
53.384,93.57,550.82
53.384,93.583,550.82
53.385,93.571,550.83
53.385,93.571,550.83
53.385,93.571,550.83
53.386,93.572,550.81
53.374,93.569,550.8
53.385,93.576,550.82
53.388,93.576,550.82
53.38,93.577,550.82
53.376,93.57,550.82
53.383,93.573,550.82
53.388,93.568,550.82
53.386,93.594,550.82
53.39,93.57,550.82
53.375,93.576,550.83
53.406,93.549,550.83
53.379,93.582,550.82
53.387,93.579,550.82
53.411,93.56,550.82
53.38,93.563,550.81
53.38,93.566,550.83
53.372,93.575,550.82
